words@tt1991m	@tt1991m	757.33	757.579	/
words@tt1991m	@tt1991m	757.579	757.83	/
words@tt1991m	@tt1991m	759.4	759.718	Ай
words@tt1991m	@tt1991m	759.718	760.036	/
words@tt1991m	@tt1991m	760.036	760.354	чувак
words@tt1991m	@tt1991m	760.354	760.672	/
words@tt1991m	@tt1991m	760.672	760.99	вот
words@tt1991m	@tt1991m	760.99	761.308	здесь
words@tt1991m	@tt1991m	761.308	761.626	мы
words@tt1991m	@tt1991m	761.626	761.944	проезжали
words@tt1991m	@tt1991m	761.944	762.262	где-то
words@tt1991m	@tt1991m	762.262	762.58	там
words@tt1991m	@tt1991m	762.58	762.898	походу
words@tt1991m	@tt1991m	762.898	763.216	есть
words@tt1991m	@tt1991m	763.216	763.534	где-то
words@tt1991m	@tt1991m	763.534	763.852	да
words@tt1991m	@tt1991m	763.852	764.17	/
words@tt1991m	@tt1991m	764.17	764.5	/
words@tt1991m	@tt1991m	765.15	765.401	Уже
words@tt1991m	@tt1991m	765.401	765.652	сносено
words@tt1991m	@tt1991m	765.652	765.903	/
words@tt1991m	@tt1991m	765.903	766.154	да
words@tt1991m	@tt1991m	766.154	766.405	/
words@tt1991m	@tt1991m	766.405	766.656	ну
words@tt1991m	@tt1991m	766.656	766.907	/
words@tt1991m	@tt1991m	766.907	767.16	/
words@tt1991m	@tt1991m	768.385	768.658	#всхлип#
words@tt1991m	@tt1991m	768.658	768.931	Не
words@tt1991m	@tt1991m	768.931	769.204	/
words@tt1991m	@tt1991m	769.204	769.477	Каша
words@tt1991m	@tt1991m	769.477	769.75	еще
words@tt1991m	@tt1991m	769.75	770.023	не
words@tt1991m	@tt1991m	770.023	770.296	было
words@tt1991m	@tt1991m	770.296	770.569	тогда
words@tt1991m	@tt1991m	770.569	770.842	/
words@tt1991m	@tt1991m	770.842	771.115	/
words@tt1991m	@tt1991m	772.41	772.762	Нинтендо-бой
words@tt1991m	@tt1991m	772.762	773.114	/
words@tt1991m	@tt1991m	773.114	773.466	до
words@tt1991m	@tt1991m	773.466	773.818	этого
words@tt1991m	@tt1991m	773.818	774.17	супер-Марио
words@tt1991m	@tt1991m	774.17	774.522	тоже
words@tt1991m	@tt1991m	774.522	774.874	был
words@tt1991m	@tt1991m	774.874	775.226	/
words@tt1991m	@tt1991m	775.226	775.58	/
words@tt1991m	@tt1991m	775.695	775.943	Третью
words@tt1991m	@tt1991m	775.943	776.191	я
words@tt1991m	@tt1991m	776.191	776.439	проходил
words@tt1991m	@tt1991m	776.439	776.687	очень
words@tt1991m	@tt1991m	776.687	776.935	много
words@tt1991m	@tt1991m	776.935	777.183	/
words@tt1991m	@tt1991m	777.183	777.435	/
words@tt1991m	@tt1991m	778.165	778.423	Супер
words@tt1991m	@tt1991m	778.423	778.681	Марио
words@tt1991m	@tt1991m	778.681	778.939	Три
words@tt1991m	@tt1991m	778.939	779.197	где
words@tt1991m	@tt1991m	779.197	779.455	еще
words@tt1991m	@tt1991m	779.455	779.713	он
words@tt1991m	@tt1991m	779.713	779.971	может
words@tt1991m	@tt1991m	779.971	780.229	костюмы
words@tt1991m	@tt1991m	780.229	780.487	получать
words@tt1991m	@tt1991m	780.487	780.745	и
words@tt1991m	@tt1991m	780.745	781.003	летать
words@tt1991m	@tt1991m	781.003	781.261	и
words@tt1991m	@tt1991m	781.261	781.519	где
words@tt1991m	@tt1991m	781.519	781.777	еще
words@tt1991m	@tt1991m	781.777	782.035	хвостик
words@tt1991m	@tt1991m	782.035	782.293	да
words@tt1991m	@tt1991m	782.293	782.551	/
words@tt1991m	@tt1991m	782.551	782.825	/
words@tt1991m	@tt1991m	787.792	788.029	Да
words@tt1991m	@tt1991m	788.029	788.266	/
words@tt1991m	@tt1991m	788.266	788.503	но
words@tt1991m	@tt1991m	788.503	788.74	это
words@tt1991m	@tt1991m	788.74	788.977	было
words@tt1991m	@tt1991m	788.977	789.214	всё
words@tt1991m	@tt1991m	789.214	789.451	везде
words@tt1991m	@tt1991m	789.451	789.688	типа
words@tt1991m	@tt1991m	789.688	789.925	вокруг
words@tt1991m	@tt1991m	789.925	790.162	да
words@tt1991m	@tt1991m	790.162	790.399	/
words@tt1991m	@tt1991m	790.399	790.637	/
words@tt1991m	@tt1991m	790.637	790.953	Прикинь
words@tt1991m	@tt1991m	790.953	791.269	секьюрити
words@tt1991m	@tt1991m	791.269	791.585	такое
words@tt1991m	@tt1991m	791.585	791.901	/
words@tt1991m	@tt1991m	791.901	792.217	/
words@tt1991m	@tt1991m	794.777	795.557	Пиздец
words@tt1991m	@tt1991m	795.557	796.337	#смех#
words@tt1991m	@tt1991m	796.337	796.58	Ну
words@tt1991m	@tt1991m	796.58	796.823	он
words@tt1991m	@tt1991m	796.823	797.066	такой
words@tt1991m	@tt1991m	797.066	797.309	пимп
words@tt1991m	@tt1991m	797.309	797.552	чувак
words@tt1991m	@tt1991m	797.552	797.795	/
words@tt1991m	@tt1991m	797.795	798.038	ну
words@tt1991m	@tt1991m	798.038	798.281	у
words@tt1991m	@tt1991m	798.281	798.524	него
words@tt1991m	@tt1991m	798.524	798.767	походу
words@tt1991m	@tt1991m	798.767	799.01	он
words@tt1991m	@tt1991m	799.01	799.253	щас
words@tt1991m	@tt1991m	799.253	799.496	больше
words@tt1991m	@tt1991m	799.496	799.739	пимп
words@tt1991m	@tt1991m	799.739	799.982	да
